HOME_PLAN_ID_CD|BHI_PROV_ID|PROVIDER_ID|ALT_PROV_ID|CON_PROV_ID|PROV_SPCLT_CD|PLAN_PROV_SPCLT_CD|CMS_SPCLT_CD|PROV_TYPE|PROV_NET_IND|OOA_IND|PROV_ORG_NM|PROV_NM_LAST|PROV_NM_FIRST|PROV_STREET1|PROV_STREET2|PROV_CITY|PROV_COUNTY_CD|PROV_STATE|PROV_ZIP|PROV_PHONE|PROV_EMAIL|PROV_NPI|PROV_DEA|SEG1_ID|SEG2_ID|SEG3_ID|SEG4_ID|SEG5_ID|SEG6_ID|SEG7_ID|SEG8_ID|SEG9_ID|SEG10_ID|PROV_ARRANGEMENT_ID_1|PROV_ARRANGEMENT_NM_1|PROV_ARRANGEMENT_TYPE_CD_1|PROV_ARRANGEMENT_START_DT_1|PROV_ARRANGEMENT_END_DT_1|PROV_ARRANGEMENT_ID_2|PROV_ARRANGEMENT_NM_2|PROV_ARRANGEMENT_TYPE_CD_2|PROV_ARRANGEMENT_START_DT_2|PROV_ARRANGEMENT_END_DT_2|PROV_TAXONOMY_CD|MEDICARE_PROV_ID
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||O||ALTURA|RACHEL|593 EDDY ST||PROVIDENCE|AR119|RI|29034||arts1868@outlook.com|1215933908||||||||||||||||||||||25516HVIFQ|
20|207YS0123X|207YS0123X|207YS0123X|207YS0123X||||GROUP||I||CHESIS|PAUL|1675 E MAIN ST||KENT|LA071|OH|44240||dish1855@duck.com|1275537839||||||||||||||||||||||30113HAFXL|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||I||HICKS|JOHN|1213 56TH ST||MERIDIAN|AR119|MS|39305||circumstances2064@live.com|1942204284||||||||||||||||||||||13736HWNHQ|
20|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||O||VERNOY|TERRY|1329 LUSITANA ST||HONOLULU|LA033|HI|96813||leon1991@yahoo.com|1124021878||||||||||||||||||||||90198SPQXS|
259|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||I||ALDANA|ALVARO|3686 GRANDVIEW PKWY||BIRMINGHAM|LA033|AL|35243||switches1906@protonmail.com|1295739274||||||||||||||||||||||18467SHERY|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||I||ADUSUMILLI|RAVI|2940 N MCCORD RD||TOLEDO|LA071|OH|43615||induced1915@outlook.com|1932102084||||||||||||||||||||||41855TWGLE|
20|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||I||ROTHEN|ROBERTA|13 WESTERN MARYLAND PKWY||HAGERSTOWN|LA017|MD|21740||gtk1885@yandex.com|1063415289||||||||||||||||||||||54674NBQZZ|
20|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||O||ATLAS|ELISSA|5819 HIGHWAY 6||MISSOURI CITY|LA017|TX|77459||dance1867@gmail.com|1558364703||||||||||||||||||||||61186SSZQY|
259|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||I||GONZALES|LUISITO|710 N NILES AVE||SOUTH BEND|AR143|IN|46617||questions2097@example.com|1164425997||||||||||||||||||||||68446CPWIS|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||I||ALVEZ|LAURA|736 ROUTE 4||SINAJANA|AR007|GU|96910||mtv2017@example.org|1447254891||||||||||||||||||||||30535ZMPEP|
20|207R00000X|207R00000X|207R00000X|207R00000X||||PROVIDER||O||FISH|DANIEL|60 OLD NEW MILFORD RD||BROOKFIELD|NE153|CT|68042||peer1904@yandex.com|1659374734||||||||||||||||||||||44517SCNYI|
20|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||I||STANLEY|JOHN|36561 HARPER AVE||CLINTON TWP|AR045|MI|48035||exact1951@example.com|1326041187||||||||||||||||||||||28064ETZJI|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||O||SAYAN|AHMET|9149 ESTATE THOMAS||ST THOMAS|AR031|VI|80231||first1809@duck.com|1508864844||||||||||||||||||||||24268XWAXM|
259|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||I||GORDON|JEFFERY|127 CRESTVIEW PARK DR||DICKSON|AR045|TN|37055||cycling1899@live.com|1770586919||||||||||||||||||||||95377SHOHW|
20|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||O||MOSELEY|THOMAS|121 MEDICAL VILLAGE DR||NEWPORT|AR069|VT|58559||ruled1807@example.org|1003813346||||||||||||||||||||||32476OWBMI|
259|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||O||SEKHARAN|RAJ|1814 E LOCUST ST||DAVENPORT|AR045|IA|52803||wrap1977@yahoo.com|1831190495||||||||||||||||||||||43248EGBME|
20|207YS0123X|207YS0123X|207YS0123X|207YS0123X||||GROUP||I||ROTHEN|ROBERTA|13 WESTERN MARYLAND PKWY||HAGERSTOWN|AR031|MD|21740||polo1938@yahoo.com|1063415289||||||||||||||||||||||38490TIQZC|
170|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||GROUP||O||READ|MARC|PO BOX 1807||WINCHESTER|NE109|VA|22604||hot1877@gmail.com|1447253083||||||||||||||||||||||19909MICAH|
471|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||O||MARQUES DIAZ|BERNARDO|310 LOMAS VERDES AVE. SUITE 208||SAN JUAN|AR143|PR|92766||regularly1915@gmail.com|1013910231||||||||||||||||||||||31751QTGDN|
170|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||O||SACKS|DAVID|PO BOX 13579||READING|PA003|PA|19612||enabling1934@protonmail.com|1518962042||||||||||||||||||||||14975AMZKH|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||O||PENNOCK|GREGORY|2003 KOOTENAI HEALTH WAY||COEUR D ALENE|LA017|ID|83814||locking1954@duck.com|1700889607||||||||||||||||||||||96441GPIIA|
259|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||O||MOOREVILLE|RUTH|P.O. BOX 191||ROCKLAND|AR007|DE|19723||apple1878@live.com|1538162219||||||||||||||||||||||55969KXDYV|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||GROUP||O||ATTIG|ELIZABETH|6080 N LA CHOLLA BLVD # 200||TUCSON|AR069|AZ|85741||vertical2033@yandex.com|1548263783||||||||||||||||||||||60410PTWPI|
170|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||I||REYNOLDS|FLETCHER|14601 HOPE CENTER LOOP||FORT MYERS|AR007|FL|33912||physiology2086@example.org|1235132465||||||||||||||||||||||04220ZSJRY|
259|207R00000X|207R00000X|207R00000X|207R00000X||||PROVIDER||I||BROWN|DONNA-MARIE|1498 KLONDIKE RD SW||CONYERS|NE109|GA|30094||microwave1981@yandex.com|1225031974||||||||||||||||||||||28278QLCMR|
170|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||I||KOMANDUR|REVATI|PSC 10 BOX 1265||APO|AR143|AE|91420||unto1816@gmail.com|1023012358||||||||||||||||||||||81329UZFHX|
20|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||O||PATEL|SUNIT|PO BOX 160||LITTLETON|AR069|NH|3561||transition1871@yandex.com|1629071220||||||||||||||||||||||19119JTYBU|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||I||STINSON|ANITA|PO BOX 50460||CASPER|NE055|WY|82605||held1980@example.com|1942209200||||||||||||||||||||||28241MKCLD|
170|207R00000X|207R00000X|207R00000X|207R00000X||||FACILITY||O||TRANOVICH|MICHAEL|1200 BROOKS LN||JEFFERSON HILLS|LA017|PA|15025||winners2089@example.com|1477556660||||||||||||||||||||||68833DZUSK|
259|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||I||BARTH|KLEMENS|PO BOX 631856||BALTIMORE|LA017|MD|21263||constantly1871@example.com|1780682823||||||||||||||||||||||75927UMZRX|
471|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||O||TACVORIAN|ARPINE|6355 S BUFFALO DR FL 3||LAS VEGAS|AR045|NV|89113||warriors1986@protonmail.com|1598768509||||||||||||||||||||||14994RDAQB|
170|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||I||JANTZ|JONATHAN|PO BOX 725||NEWTON|AR007|KS|67114||substances2100@example.com|1952304677||||||||||||||||||||||55621JUTVJ|
20|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||O||AMATO|DINA|26 SCHOOLHOUSE DR UNIT 303||WEST HARTFORD|AR069|CT|61101||nursery1914@example.org|1114920832||||||||||||||||||||||26065WFKQZ|
259|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||O||DAVIS|STACY|501 GREAT CIRCLE RD||NASHVILLE|NE109|TN|37228||languages1935@outlook.com|1942203963||||||||||||||||||||||39635QWHHW|
20|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||O||CONNER|TIMOTHY|17310 WRIGHT ST STE 103||OMAHA|AR131|NE|68130||union2044@outlook.com|1750385357||||||||||||||||||||||16072CSNTG|
170|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||O||WEBB|WILLIAM|95 S PAGOSA BLVD||PAGOSA SPRINGS|AR069|CO|81147||challenges1993@duck.com|1962406637||||||||||||||||||||||22153WBPQZ|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||GROUP||I||HANSEN|EWA|3740 W SYLVANIA AVE||TOLEDO|AR007|OH|43623||investigator1836@gmail.com|1235132275||||||||||||||||||||||11489OYYGJ|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||I||GOMEZ|MANUEL|PO BOX 130||MAXWELTON|AR143|WV|24957||appears1895@gmail.com|1841293636||||||||||||||||||||||13886JLSPK|
20|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||O||CARLSON|RICHARD|500 E ROBINSON ST||NORMAN|LA033|OK|73071||ethiopia2037@example.org|1124021597||||||||||||||||||||||72531YQIPW|
259|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||I||SHALABY|MOHAMED|PO BOX 58106||WEBSTER|AR143|TX|77598||diesel1821@protonmail.com|1700889961||||||||||||||||||||||96257BXPBZ|
20|207R00000X|207R00000X|207R00000X|207R00000X||||GROUP||O||PILCHER|WILLIAM|1824 KING STREET||JACKSONVILLE|LA071|FL|32204||antigua2041@example.org|1588667638||||||||||||||||||||||47437NCTCC|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||O||REED|JON|1124 COLUMBIA STREET||SEATTLE|NE153|WA|98104||modified2048@example.org|1043215973||||||||||||||||||||||13819TJSKP|
20|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||O||BARNES|KARIN|PO BOX 801143||KANSAS CITY|NE153|MO|64180||featured1999@example.com|1386647055||||||||||||||||||||||97515ZWICW|
170|207R00000X|207R00000X|207R00000X|207R00000X||||FACILITY||O||POLEYNARD|BLAKE|1 INDEPENDENCE PT||GREENVILLE|AR143|SC|29615||effective1875@example.com|1508865510||||||||||||||||||||||00279IZNNS|
471|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||I||BARTOLOZZI|JOHN|PO BOX 946||ENID|AR143|OK|73702||feed1943@example.com|1366445876||||||||||||||||||||||93173FPLJR|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||O||ALI|ABBAS|1 MEDICAL CENTER DR||MORGANTOWN|AR031|WV|26506||exhibitions2044@outlook.com|1801899158||||||||||||||||||||||05763AQXMO|
259|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||O||BACHTEL|MICHELLE|PO BOX 11396||BELFAST|NE055|ME|49154||thru2090@gmail.com|1205839222||||||||||||||||||||||07702RKLIA|
259|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||O||HOERNER|THOMAS|16 PELHAM RD||SALEM|NE109|NH|30792||repository1837@outlook.com|1275525123||||||||||||||||||||||28948DGJTR|
259|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||GROUP||O||HORVATH|ANDREW|PO BOX 26666||ALBUQUERQUE|AR131|NM|87125||sun2047@example.org|1568466464||||||||||||||||||||||09201FTZQB|
259|207R00000X|207R00000X|207R00000X|207R00000X||||FACILITY||I||PENNOCK|GREGORY|2003 KOOTENAI HEALTH WAY||COEUR D ALENE|AR007|ID|83814||subsection1945@duck.com|1700889607||||||||||||||||||||||01686RBXOI|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||I||DOWDEN|JOSEPH|1253 COLLEGE PARK DR||DOVER|LA071|DE|19904||trunk1868@gmail.com|1215930649||||||||||||||||||||||38182NGVGJ|
471|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||GROUP||I||WEISS|KENNETH|6077 PRIMACY PKWY STE 140||MEMPHIS|AR131|TN|38119||examining2062@protonmail.com|1700889730||||||||||||||||||||||51112RTHKD|
20|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||I||JOHNSON|GLENN|2215 BIG TIMBER RD||CALMAR|NE153|IA|52132||manager1973@duck.com|1417950569||||||||||||||||||||||30419MUGPH|
259|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||I||BAUER|ELIZABETH|PO BOX 5074||SIOUX FALLS|AR045|SD|57117||cube2001@yandex.com|1124024153||||||||||||||||||||||60836QRKWF|
20|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||O||RINDAHL|MARTIN|1867 E FIR AVE||FRESNO|AR031|CA|93720||antibody1919@protonmail.com|1174529135||||||||||||||||||||||61656CNDRU|
471|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||I||MYHRE|MICHAEL|PO BOX 9589||BOISE|AR131|ID|83707||philips1819@duck.com|1821093527||||||||||||||||||||||16010AMLHA|
20|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||I||WICKSTROM|KARL|790 GAIL GARDNER WAY||PRESCOTT|LA033|AZ|86305||thomas1893@example.com|1669476123||||||||||||||||||||||35942SDBCC|
471|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||I||HOLCOMB|RANDALL|PO BOX 8888||BELFAST|AR007|ME|49158||consideration2023@yahoo.com|1346243482||||||||||||||||||||||10683XHJUJ|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||I||GOLDBERG|STEVEN|1010 NORTHERN BLVD||GREAT NECK|NE055|NY|11021||sake1949@live.com|1205839255||||||||||||||||||||||58379WDJGR|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||I||ALI|ABBAS|1 MEDICAL CENTER DR||MORGANTOWN|AR143|WV|26506||minimal2078@example.org|1801899158||||||||||||||||||||||81580TDWOG|
20|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||O||CHANG-STROMAN|TAE'NI|1160 JOLIET ST||DYER|LA071|IN|46311||yields1852@gmail.com|1902809601||||||||||||||||||||||29825XNNWU|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||I||VOGEL|SARALYN|100 N ACADEMY AVE||DANVILLE|LA071|PA|17822||judicial2043@protonmail.com|1306849591||||||||||||||||||||||04608HPNMU|
259|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||I||DYSART|STANLEY|300 TOWER RD NE||MARIETTA|NE055|GA|30060||column1889@duck.com|1578566527||||||||||||||||||||||61033UCMOM|
259|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||O||ALLGEIER|MAURICE|PO BOX 590293||LOUISVILLE|LA071|KY|40295||labs1957@duck.com|1376546317||||||||||||||||||||||21686WUWEP|
471|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||GROUP||I||MATTHEWS|JOHN|701 N CLAYTON ST||WILMINGTON|AR031|DE|19805||cio1800@protonmail.com|1275533234||||||||||||||||||||||00511ZWDMK|
259|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||I||GOMEZ|MANUEL|PO BOX 130||MAXWELTON|PA003|WV|24957||sharp2010@outlook.com|1841293636||||||||||||||||||||||15948XAWZU|
20|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||I||ALBRIGHT|DANIEL|3001 EDWARDS MILL RD STE 200||RALEIGH|NE055|NC|27612||owned1810@yandex.com|1053314922||||||||||||||||||||||88044JTVSR|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||O||DIGIOVANNI|LOUIS|PO BOX 2000||HUDSON|AR031|NY|12534||galleries1822@outlook.com|1265435432||||||||||||||||||||||87371GLQRQ|
259|207YS0123X|207YS0123X|207YS0123X|207YS0123X||||GROUP||I||ILARIO|STEPHEN|2501 PORTER ST NW APT 310||WASHINGTON|AR007|DC|20008||roots1822@live.com|1164425419||||||||||||||||||||||64120RPUEG|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||I||SMITH|PETER|PO BOX 17288||JERSEY CITY|LA071|NJ|73077||por1956@outlook.com|1861497224||||||||||||||||||||||46954HUSZP|
259|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||O||ALBRIGHT|DANIEL|3001 EDWARDS MILL RD STE 200||RALEIGH|AR007|NC|27612||blogging1832@duck.com|1053314922||||||||||||||||||||||91215WLYHG|
20|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||O||ANTONACCI|VITTORIO|700 E MOREHEAD ST||CHARLOTTE|AR143|NC|28202||accompanying1963@gmail.com|1902800329||||||||||||||||||||||58152ADGXF|
259|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||I||FISHER|MARK|801 BROADWAY N||FARGO|AR143|ND|58102||arrives2099@yandex.com|1528062924||||||||||||||||||||||57363MFBHB|
170|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||O||EIGLES|STEPHEN|PO BOX 50095||SEATTLE|PA003|WA|98145||airlines2036@gmail.com|1619970787||||||||||||||||||||||18892MYZQP|
259|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||GROUP||O||CRYSTAL|JONATHAN|2678 SOUTH RD STE 202||POUGHKEEPSIE|AR045|NY|12601||careful1978@yahoo.com|1497753933||||||||||||||||||||||19829BJIMU|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||I||ROTH|WILLIAM|446 TAMIAMI TRL S||VENICE|AR131|FL|34285||scuba1865@live.com|1124027362||||||||||||||||||||||63225TLTMH|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||GROUP||O||GORDON|JEFFERY|127 CRESTVIEW PARK DR||DICKSON|AR119|TN|37055||fetish1897@yahoo.com|1770586919||||||||||||||||||||||67418MLQYZ|
170|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||O||NASSIF|MARIAM|PO BOX 27128||SALT LAKE CITY|LA033|UT|84127||legends2094@example.org|1326043209||||||||||||||||||||||33739OUXRD|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||GROUP||O||HORVATH|ANDREW|PO BOX 26666||ALBUQUERQUE|AR031|NM|87125||dominant1915@protonmail.com|1568466464||||||||||||||||||||||82366DCYTB|
20|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||O||FINEGOLD|ROBERT|PO BOX 1849||LEWISTON|AR031|ME|42411||deeply1898@duck.com|1366446106||||||||||||||||||||||79008NIJIR|
20|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||O||FINEGOLD|ROBERT|PO BOX 1849||LEWISTON|NE109|ME|42411||deliver1933@live.com|1366446106||||||||||||||||||||||29477HEKJS|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||O||BOWENS|CHRISTOPHER|1400 PEOPLES PLZ STE 111||NEWARK|PA003|DE|19702||exploration2030@yahoo.com|1487657102||||||||||||||||||||||38643JLLGK|
20|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||I||NISENBAUM|JOSEF|126 DIAMOND TAIL RD||PLACITAS|AR143|NM|87043||strikes2026@duck.com|1790789493||||||||||||||||||||||86529OSNWT|
20|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||O||WIEBE|DAVID|PO BOX 2168||KEARNEY|PA003|NE|68848||pillow2081@live.com|1679576722||||||||||||||||||||||20124GRQHZ|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||GROUP||O||LEE|STEPHEN|5300 N INDEPENDENCE AVE STE 280||OKLAHOMA CITY|NE153|OK|73112||mediawiki1849@yandex.com|1063415958||||||||||||||||||||||39789HMQUA|
259|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||I||NASSIF|MARIAM|PO BOX 27128||SALT LAKE CITY|LA017|UT|84127||adaptor1906@protonmail.com|1326043209||||||||||||||||||||||85614GHIIP|
471|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||O||ALTURA|RACHEL|593 EDDY ST||PROVIDENCE|NE055|RI|29034||scope1812@gmail.com|1215933908||||||||||||||||||||||16341ZTYNE|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||GROUP||I||CHANG|THOMAS|PO BOX 418283||BOSTON|AR007|MA|22418||logic1830@example.org|1689672743||||||||||||||||||||||18634OPETB|
259|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||I||ARCHER|LETHA|1875 UNIVERSITY AVE S UNIT 1||FAIRBANKS|AR131|AK|99709||license1819@example.org|1699774299||||||||||||||||||||||36729XHPKE|
20|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||O||CHANG-STROMAN|TAE'NI|1160 JOLIET ST||DYER|LA017|IN|46311||buying1983@yandex.com|1902809601||||||||||||||||||||||70087IBZIE|
20|207R00000X|207R00000X|207R00000X|207R00000X||||FACILITY||O||RANASINGHE|SISIRA|228 E COLLINS RD STE D||FORT WAYNE|NE153|IN|46825||jenny1824@example.com|1245233881||||||||||||||||||||||19652GJFHF|
259|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||I||CURTIN|KENNETH|233 NE 102ND AVE||PORTLAND|LA071|OR|97220||francis2050@gmail.com|1568466548||||||||||||||||||||||03945NFPHX|
170|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||O||CHANG|THOMAS|PO BOX 418283||BOSTON|AR119|MA|22418||foam2003@duck.com|1689672743||||||||||||||||||||||40493FJWSV|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||I||BARTH|KLEMENS|PO BOX 631856||BALTIMORE|PA003|MD|21263||defining1854@gmail.com|1780682823||||||||||||||||||||||43679CAWRM|
170|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||I||CHAMBERS|DAVID|PO BOX 200149||ANCHORAGE|AR031|AK|99520||camp1858@live.com|1649273897||||||||||||||||||||||17877ORZMF|
259|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||O||GOMEZ|MANUEL|PO BOX 130||MAXWELTON|AR007|WV|24957||quit2072@protonmail.com|1841293636||||||||||||||||||||||92958PXGAS|
259|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||I||JOSHI|RAVINDRA|PO BOX 5010||MINOT|AR119|ND|58702||houston2062@protonmail.com|1477551422||||||||||||||||||||||29154ZBMBF|
20|207RN0300X|207RN0300X|207RN0300X|207RN0300X||||PROVIDER||I||CALLAHAN|KEVIN|91 STILES RD||SALEM|LA071|NH|30792||million1859@example.com|1962406249||||||||||||||||||||||07456SGZYM|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||GROUP||I||LEBEAU|MICHAEL|PO BOX 5501||BISMARCK|AR031|ND|58506||likes2059@live.com|1760488746||||||||||||||||||||||95263NRCIQ|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||O||ATLAS|ELISSA|5819 HIGHWAY 6||MISSOURI CITY|LA017|TX|77459||marking2083@outlook.com|1558364703||||||||||||||||||||||16057PAUXB|
259|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||GROUP||O||CHAWLA|JAGJIT|PO BOX 60100||CHARLESTON|NE109|SC|29419||refrigerator2097@live.com|1568462695||||||||||||||||||||||53185KLQRX|
259|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||O||PILCHER|WILLIAM|1824 KING STREET||JACKSONVILLE|LA017|FL|32204||senators2047@yahoo.com|1588667638||||||||||||||||||||||74647JQSXD|
20|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||O||NEMES|JOSEPH|PO BOX 309||CHINOOK|AR143|MT|59523||approved2068@outlook.com|1134122872||||||||||||||||||||||78064RQDIB|
20|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||O||EIGLES|STEPHEN|PO BOX 50095||SEATTLE|AR143|WA|98145||qualify1954@yandex.com|1619970787||||||||||||||||||||||91303MGKMH|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||GROUP||O||ZIEGELBEIN|KURT|1836 SOUTH AVE||LA CROSSE|AR007|WI|54601||flyer1970@yahoo.com|1205830809||||||||||||||||||||||12267GSVHJ|
170|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||I||ELWOOD|LORI|1320 W MAIN ST||NEWARK|AR119|OH|43055||hunter2086@duck.com|1417956624||||||||||||||||||||||29223VBCWZ|
170|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||I||BAUER|ELIZABETH|PO BOX 5074||SIOUX FALLS|AR143|SD|57117||pal1979@yahoo.com|1124024153||||||||||||||||||||||83011FNOAN|
259|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||O||HAYASHI|GRANT|1350 STARDUST ST||RENO|AR069|NV|89503||ask1951@example.org|1962405290||||||||||||||||||||||50979DRRKL|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||I||PAOLELLA|LANDY|1130 TEN ROD RD||NORTH KINGSTOWN|AR069|RI|28524||freely1976@yahoo.com|1427055987||||||||||||||||||||||61853DXMOO|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||I||QURESHI|FAROOQ|715 S DOCTORS DR||CHERAW|PA003|SC|29520||governments1800@yahoo.com|1720081375||||||||||||||||||||||48838CJFRQ|
170|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||I||THOMSON|VICKI|7380 FRANCE AVE S||EDINA|LA017|MN|55435||accurately2062@example.com|1316940778||||||||||||||||||||||03696HVBRB|
170|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||O||ATTIG|ELIZABETH|6080 N LA CHOLLA BLVD # 200||TUCSON|AR143|AZ|85741||keyboard1922@duck.com|1548263783||||||||||||||||||||||80265SGXLJ|
170|207R00000X|207R00000X|207R00000X|207R00000X||||FACILITY||I||SHAPIRO|ADAM|PO BOX 12390||ST THOMAS|AR045|VI|80153||chip1815@example.com|1780688606||||||||||||||||||||||91071PVMOM|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||O||CALLAHAN|KEVIN|91 STILES RD||SALEM|AR045|NH|30792||designated1826@outlook.com|1962406249||||||||||||||||||||||56668CLQUW|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||GROUP||O||MATTHEWS|JOHN|701 N CLAYTON ST||WILMINGTON|NE055|DE|19805||potatoes2034@example.com|1275533234||||||||||||||||||||||57707ECQKR|
259|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||O||BATCHELOR|WAYNE|PO BOX 37174||BALTIMORE|LA033|MD|21297||size1897@example.com|1639172885||||||||||||||||||||||18547ZOPZK|
259|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||O||MYHRE|MICHAEL|PO BOX 9589||BOISE|PA003|ID|83707||calculations1821@live.com|1821093527||||||||||||||||||||||37276PZMMU|
